Date,Open,High,Low,Close,Volume_base,Volume_quote
2022-05-28 01:30:00,2440.53,2443.79,2422.0,2422.83,37.5024,91419.421588
2022-05-28 01:45:00,2422.32,2430.76,2415.26,2415.26,24.817,60190.957766
2022-05-28 02:00:00,2415.69,2422.01,2413.42,2416.74,17.9447,43383.67761
2022-05-28 02:15:00,2417.26,2424.29,2413.09,2422.58,19.4789,47148.657869
2022-05-28 02:30:00,2421.18,2433.85,2420.81,2430.44,21.483,52160.455373
2022-05-28 02:45:00,2430.45,2434.03,2406.75,2411.33,34.7715,84029.791537
2022-05-28 03:00:00,2411.14,2421.92,2410.68,2417.5,22.1727,53605.888728
2022-05-28 03:15:00,2416.93,2426.39,2409.08,2426.39,52.1914,126005.223454
2022-05-28 03:30:00,2426.21,2438.49,2425.18,2432.04,31.8719,77472.208848
2022-05-28 03:45:00,2431.59,2450.24,2431.59,2449.59,31.5987,77159.273201
2022-05-28 04:00:00,2453.89,2469.8,2453.85,2468.63,44.9483,110577.974915
2022-05-28 04:15:00,2468.63,2468.63,2458.42,2459.09,3.2219,7935.929189
2022-05-28 04:30:00,2458.87,2468.6,2454.53,2466.91,16.3787,40311.856934
2022-05-28 04:45:00,2466.35,2469.01,2460.89,2464.6,9.7629,24061.816784
2022-05-28 05:00:00,2463.26,2471.74,2461.22,2462.28,27.8068,68593.35517
2022-05-28 05:15:00,2463.06,2464.07,2453.42,2459.43,8.8955,21864.303002
2022-05-28 05:30:00,2459.44,2469.62,2457.45,2469.62,12.9472,31924.883444
2022-05-28 05:45:00,2464.37,2486.22,2462.82,2479.32,28.4329,70421.506228
2022-05-28 06:00:00,2480.22,2484.71,2468.75,2470.45,22.8192,56510.8904
2022-05-28 06:15:00,2471.01,2474.85,2464.08,2468.25,9.161,22618.059923
2022-05-28 06:30:00,2468.45,2470.6,2463.34,2466.72,18.0633,44576.230788
2022-05-28 06:45:00,2466.44,2475.01,2465.51,2473.62,10.7561,26591.563718
2022-05-28 07:00:00,2471.96,2474.62,2465.55,2467.21,6.8026,16799.493335
2022-05-28 07:15:00,2466.26,2467.54,2458.37,2460.54,16.8588,41534.897254
2022-05-28 07:30:00,2461.16,2461.16,2457.27,2458.65,10.5668,25985.716949
2022-05-28 07:45:00,2458.81,2460.88,2453.27,2454.73,17.5595,43147.566678
2022-05-28 08:00:00,2454.26,2467.09,2453.55,2464.94,16.9149,41649.708217
2022-05-28 08:15:00,2465.15,2471.37,2465.15,2465.85,13.2283,32641.803097
2022-05-28 08:30:00,2464.5,2464.63,2455.35,2455.35,6.9252,17048.378407
2022-05-28 08:45:00,2457.01,2463.68,2440.89,2462.65,11.0774,27122.971129
2022-05-28 09:00:00,2463.73,2465.61,2458.24,2458.93,4.9149,12094.019885
2022-05-28 09:15:00,2460.77,2460.77,2451.93,2459.26,13.9157,34162.474267
2022-05-28 09:30:00,2458.02,2463.04,2457.75,2460.61,5.3272,13106.541311
2022-05-28 09:45:00,2457.51,2457.51,2446.13,2446.76,6.5714,16094.344445
2022-05-28 10:00:00,2446.79,2454.87,2442.87,2452.97,12.5161,30682.629726
2022-05-28 10:15:00,2451.13,2455.08,2445.79,2446.27,9.0798,22252.185503
2022-05-28 10:30:00,2445.75,2460.44,2444.88,2459.42,40.7488,99972.946536
2022-05-28 10:45:00,2459.36,2459.5,2448.05,2448.55,8.5216,20911.387372
2022-05-28 11:00:00,2448.0,2458.31,2448.0,2456.2,7.2964,17905.782894
2022-05-28 11:15:00,2455.69,2474.8,2453.75,2474.8,13.7965,33975.4284
2022-05-28 11:30:00,2473.81,2491.11,2468.99,2488.11,24.6703,61254.93035
2022-05-28 11:45:00,2487.4,2487.4,2476.64,2478.56,5.9339,14718.148713
2022-05-28 12:00:00,2479.27,2479.27,2473.63,2476.52,4.086,10118.987071
2022-05-28 12:15:00,2475.15,2482.3,2472.81,2472.81,8.6574,21462.693841
2022-05-28 12:30:00,2472.57,2493.62,2472.57,2490.68,6.3999,15890.109657
2022-05-28 12:45:00,2491.27,2493.08,2486.95,2487.56,13.9758,34795.603878
2022-05-28 13:00:00,2486.85,2504.04,2486.85,2496.32,14.2434,35576.413051
2022-05-28 13:15:00,2496.91,2498.94,2489.17,2496.22,12.0964,30171.140688
2022-05-28 13:30:00,2499.03,2511.09,2492.42,2496.34,25.3275,63448.786939
2022-05-28 13:45:00,2497.65,2501.06,2488.06,2490.08,18.2973,45664.764746
2022-05-28 14:00:00,2490.0,2495.87,2489.8,2495.87,6.9072,17214.6873
2022-05-28 14:15:00,2495.99,2499.13,2484.33,2487.0,9.0657,22583.266136
2022-05-28 14:30:00,2486.7,2490.07,2480.96,2488.07,19.4857,48424.081833
2022-05-28 14:45:00,2486.82,2493.47,2486.7,2491.25,21.8372,54386.462524
2022-05-28 15:00:00,2490.64,2490.92,2481.21,2490.2,15.9625,39677.844758
2022-05-28 15:15:00,2491.95,2497.71,2486.7,2496.05,15.8133,39422.011875
2022-05-28 15:30:00,2497.93,2506.39,2495.4,2504.19,11.2585,28141.788044
2022-05-28 15:45:00,2507.85,2527.41,2506.44,2513.05,29.7073,74805.386751
2022-05-28 16:00:00,2513.34,2518.47,2507.42,2510.12,14.508,36451.747458
2022-05-28 16:15:00,2509.68,2509.73,2502.53,2507.6,11.9885,30042.547711
2022-05-28 16:30:00,2503.4,2515.48,2499.88,2510.92,3.2343,8105.173821
2022-05-28 16:45:00,2513.01,2516.18,2507.4,2507.4,5.9118,14854.274703
2022-05-28 17:00:00,2508.69,2511.06,2482.78,2484.56,13.3764,33330.815958
2022-05-28 17:15:00,2483.04,2483.04,2466.29,2471.84,6.9508,17189.514885
2022-05-28 17:30:00,2472.44,2504.75,2462.88,2479.91,34.2532,84987.102539
2022-05-28 17:45:00,2481.09,2485.22,2478.32,2484.78,5.4792,13596.402657
2022-05-28 18:00:00,2485.55,2487.27,2480.33,2485.55,3.4042,8458.78997
2022-05-28 18:15:00,2486.29,2492.04,2486.29,2492.04,3.0611,7620.485666
2022-05-28 18:30:00,2491.99,2497.07,2491.99,2495.21,2.8429,7094.6885
2022-05-28 18:45:00,2494.96,2502.37,2494.96,2497.09,2.7165,6788.416362
2022-05-28 19:00:00,2498.43,2505.15,2498.43,2505.15,2.4191,6053.754818
2022-05-28 19:15:00,2503.99,2503.99,2497.59,2500.29,4.7343,11835.915788
2022-05-28 19:30:00,2498.2,2498.2,2493.51,2495.29,5.2242,13036.979969
2022-05-28 19:45:00,2493.1,2500.1,2493.1,2498.99,1.4302,3570.540175
2022-05-28 20:00:00,2498.91,2517.49,2498.91,2508.75,8.7787,22010.087767
2022-05-28 20:15:00,2509.1,2509.1,2501.4,2502.19,3.2569,8163.068252
2022-05-28 20:30:00,2502.34,2506.78,2501.95,2502.69,1.1781,2949.199731
2022-05-28 20:45:00,2502.94,2504.11,2498.35,2504.11,2.8403,7106.778864
2022-05-28 21:00:00,2504.31,2509.98,2504.31,2509.98,2.8436,7127.967637
2022-05-28 21:15:00,2511.77,2515.84,2506.19,2506.95,10.9478,27506.816508
2022-05-28 21:30:00,2505.76,2510.56,2500.06,2500.11,3.1187,7813.360956
2022-05-28 21:45:00,2503.61,2504.27,2503.61,2504.25,1.3035,3264.175407
2022-05-28 22:00:00,2501.81,2502.77,2497.61,2497.61,4.5503,11379.014834
2022-05-28 22:15:00,2495.71,2497.07,2488.85,2494.3,2.549,6357.644935
2022-05-28 22:30:00,2492.49,2493.49,2490.2,2492.76,2.5035,6239.728651
2022-05-28 22:45:00,2494.87,2499.34,2489.36,2497.54,20.7992,51854.98411
2022-05-28 23:00:00,2498.24,2503.11,2497.5,2497.5,6.5037,16263.015046
2022-05-28 23:15:00,2496.99,2512.75,2496.99,2512.75,4.7419,11865.100496
2022-05-28 23:30:00,2513.25,2515.48,2506.88,2512.99,6.7907,17050.092415
2022-05-28 23:45:00,2512.96,2521.71,2508.27,2517.89,13.8041,34715.253073
2022-05-29 00:00:00,2519.22,2525.7,2507.14,2507.57,51.0444,128404.832554
2022-05-29 00:15:00,2508.41,2511.46,2504.0,2506.34,22.3866,56150.867193
2022-05-29 00:30:00,2506.07,2510.08,2500.86,2505.67,23.702,59380.201792
2022-05-29 00:45:00,2506.66,2506.72,2497.75,2502.44,21.6072,54082.224948
2022-05-29 01:00:00,2500.7,2508.2,2500.7,2502.6,9.4169,23586.549748
2022-05-29 01:15:00,2501.66,2501.74,2492.24,2495.9,8.457,21106.243422
2022-05-29 01:30:00,2494.54,2500.88,2491.22,2491.22,8.769,21894.762157
2022-05-29 01:45:00,2490.47,2491.17,2477.25,2477.25,15.8689,39423.140964
2022-05-29 02:00:00,2479.7,2485.77,2479.16,2482.89,10.3583,25702.405963
2022-05-29 02:15:00,2481.35,2483.51,2463.04,2471.42,17.54,43355.546201
2022-05-29 02:30:00,2470.77,2474.39,2464.18,2468.15,7.0935,17513.651837
2022-05-29 02:45:00,2468.59,2473.34,2467.18,2470.85,13.4929,33341.832072
2022-05-29 03:00:00,2471.26,2473.85,2467.51,2473.85,4.1729,10313.836164
2022-05-29 03:15:00,2471.48,2478.39,2467.7,2475.87,7.1287,17609.178155
2022-05-29 03:30:00,2475.87,2476.64,2470.57,2476.64,7.9012,19543.408379
2022-05-29 03:45:00,2477.77,2481.31,2475.98,2480.6,5.5269,13701.89881
2022-05-29 04:00:00,2479.85,2483.98,2476.59,2483.98,9.3194,23109.290249
2022-05-29 04:15:00,2480.8,2483.73,2478.27,2482.75,5.4057,13413.488431
2022-05-29 04:30:00,2479.7,2479.7,2473.39,2477.59,8.4364,20893.039616
2022-05-29 04:45:00,2477.59,2482.94,2475.23,2482.94,8.8723,21987.219442
2022-05-29 05:00:00,2485.06,2485.06,2476.83,2476.83,4.5076,11186.841603
2022-05-29 05:15:00,2477.85,2482.96,2475.71,2481.22,3.9703,9850.876599
2022-05-29 05:30:00,2483.34,2488.27,2483.34,2488.06,4.3965,10927.762223
2022-05-29 05:45:00,2486.85,2487.77,2484.35,2485.05,2.9244,7270.822474
2022-05-29 06:00:00,2487.73,2492.12,2483.56,2491.99,6.1724,15360.790757
2022-05-29 06:15:00,2492.04,2499.09,2487.81,2488.82,17.688,44118.631677
2022-05-29 06:30:00,2487.37,2489.16,2485.0,2486.34,4.8797,12134.924539
2022-05-29 06:45:00,2485.72,2488.04,2484.02,2487.18,5.6618,14074.364503
2022-05-29 07:00:00,2488.16,2488.88,2486.43,2488.25,0.8937,2223.441134
2022-05-29 07:15:00,2488.88,2489.48,2485.26,2486.85,3.0915,7688.944954
2022-05-29 07:30:00,2486.31,2492.6,2484.38,2490.78,6.7538,16796.100712
2022-05-29 07:45:00,2491.49,2494.7,2488.72,2491.56,11.7937,29382.247904
2022-05-29 08:00:00,2490.61,2492.97,2488.18,2490.11,4.5778,11403.224718
2022-05-29 08:15:00,2492.56,2493.9,2487.28,2493.9,6.8866,17147.659109
2022-05-29 08:30:00,2492.97,2510.46,2492.26,2504.4,75.4164,188779.895648
2022-05-29 08:45:00,2504.85,2509.71,2496.38,2501.74,50.6669,126928.86261
2022-05-29 09:00:00,2499.32,2502.79,2493.69,2496.26,28.2604,70602.096177
2022-05-29 09:15:00,2495.38,2498.0,2489.55,2491.69,14.513,36165.815765
2022-05-29 09:30:00,2491.77,2493.75,2484.08,2486.63,19.717,49032.568687
2022-05-29 09:45:00,2487.14,2488.84,2480.84,2484.37,7.8211,19436.811594
2022-05-29 10:00:00,2486.56,2489.11,2484.63,2489.11,10.0155,24911.554594
2022-05-29 10:15:00,2488.94,2506.93,2488.94,2504.07,14.1973,35532.043974
2022-05-29 10:30:00,2505.09,2514.69,2502.65,2502.65,20.3356,51053.200786
2022-05-29 10:45:00,2503.07,2509.18,2502.1,2504.51,8.942,22405.093278
2022-05-29 11:00:00,2505.01,2511.0,2500.51,2510.42,14.9241,37383.336224
2022-05-29 11:15:00,2511.44,2514.37,2506.6,2506.6,21.5905,54225.780657
2022-05-29 11:30:00,2507.62,2518.16,2506.43,2509.49,23.065,57925.482939
2022-05-29 11:45:00,2510.05,2512.53,2507.58,2509.31,8.403,21090.576029
2022-05-29 12:00:00,2509.18,2522.11,2508.43,2519.08,20.6091,51857.336789
2022-05-29 12:15:00,2520.37,2542.77,2516.36,2541.19,46.3891,117579.055489
2022-05-29 12:30:00,2544.88,2544.88,2530.25,2533.82,9.987,25321.60479
2022-05-29 12:45:00,2533.71,2537.84,2529.96,2533.16,12.6039,31938.168205
2022-05-29 13:00:00,2532.43,2545.3,2529.77,2536.13,13.7305,34844.804631
2022-05-29 13:15:00,2539.11,2553.81,2531.72,2531.72,18.9026,48087.149698
2022-05-29 13:30:00,2533.09,2539.32,2532.59,2537.11,7.0552,17888.133947
2022-05-29 13:45:00,2539.19,2541.99,2534.18,2541.99,5.7499,14581.225673
2022-05-29 14:00:00,2541.47,2541.66,2530.7,2530.7,5.5731,14120.335247
2022-05-29 14:15:00,2531.71,2531.71,2524.65,2528.53,30.9231,78196.974428
2022-05-29 14:30:00,2528.42,2536.08,2528.26,2530.27,20.6301,52253.328845
2022-05-29 14:45:00,2530.84,2531.87,2527.13,2528.9,6.0935,15409.837201
2022-05-29 15:00:00,2528.64,2532.54,2523.33,2524.86,17.6679,44684.899491
2022-05-29 15:15:00,2522.86,2522.86,2509.2,2516.54,22.052,55453.955565
2022-05-29 15:30:00,2517.21,2517.31,2510.59,2513.85,15.6436,39319.502839
2022-05-29 15:45:00,2514.48,2514.88,2507.69,2510.99,13.3127,33414.950648
2022-05-29 16:00:00,2511.12,2513.46,2509.15,2511.83,2.0663,5190.631365
2022-05-29 16:15:00,2512.74,2521.13,2512.74,2516.17,10.2656,25824.574481
2022-05-29 16:30:00,2520.56,2530.0,2520.56,2525.87,3.0375,7672.184901
2022-05-29 16:45:00,2527.05,2529.94,2526.1,2526.38,5.1733,13080.037531
2022-05-29 17:00:00,2526.15,2526.15,2520.23,2520.64,2.1833,5506.201707
2022-05-29 17:15:00,2520.48,2521.77,2519.27,2519.38,0.3451,869.504573
2022-05-29 17:30:00,2519.16,2526.04,2513.67,2526.04,5.5184,13900.240519
2022-05-29 17:45:00,2528.12,2529.0,2523.37,2523.37,2.7386,6920.332074
2022-05-29 18:00:00,2522.56,2522.56,2509.43,2513.63,2.6078,6551.073569
2022-05-29 18:15:00,2513.04,2518.37,2513.04,2514.93,1.4742,3708.33792
2022-05-29 18:30:00,2515.65,2520.31,2515.65,2520.31,0.7763,1954.670507
2022-05-29 18:45:00,2519.27,2519.27,2512.33,2512.33,1.6089,4047.022037
2022-05-29 19:00:00,2514.06,2514.06,2506.83,2506.83,7.0922,17799.136575
2022-05-29 19:15:00,2511.29,2511.29,2497.9,2501.23,15.7962,39530.383098
2022-05-29 19:30:00,2500.66,2500.66,2495.0,2496.6,8.3456,20841.607704
2022-05-29 19:45:00,2499.63,2500.58,2495.5,2495.92,2.7304,6823.386581
2022-05-29 20:00:00,2497.82,2498.48,2495.09,2496.74,1.689,4217.779214
2022-05-29 20:15:00,2496.72,2510.72,2496.72,2505.32,11.6968,29307.286079
2022-05-29 20:30:00,2507.22,2508.3,2503.4,2508.3,2.4722,6192.694654
2022-05-29 20:45:00,2503.4,2508.69,2501.18,2507.77,3.2541,8151.94402
2022-05-29 21:00:00,2508.58,2508.58,2506.7,2508.15,1.6974,4256.848866
2022-05-29 21:15:00,2508.41,2510.23,2507.51,2510.13,2.5293,6345.243446
2022-05-29 21:30:00,2510.44,2514.81,2507.25,2514.81,4.0718,10215.488477
2022-05-29 21:45:00,2513.55,2522.0,2513.55,2518.3,4.8159,12117.541846
2022-05-29 22:00:00,2518.3,2520.91,2511.54,2520.91,2.243,5645.544314
2022-05-29 22:15:00,2523.0,2525.56,2507.17,2519.95,13.192,33179.749584
2022-05-29 22:30:00,2522.0,2537.55,2520.0,2532.67,23.1321,58462.798557
2022-05-29 22:45:00,2536.26,2549.0,2533.13,2535.59,23.3115,59207.383672
2022-05-29 23:00:00,2534.19,2535.55,2527.43,2527.43,14.9189,37756.896469
2022-05-29 23:15:00,2529.95,2537.86,2526.73,2537.08,9.4846,24022.190096
2022-05-29 23:30:00,2537.4,2537.4,2533.13,2536.17,3.797,9626.338977
2022-05-29 23:45:00,2535.24,2535.24,2528.12,2530.21,4.8909,12375.462744
2022-05-30 00:00:00,2529.24,2535.67,2526.94,2531.74,19.883,50349.245939
2022-05-30 00:15:00,2532.05,2532.05,2514.72,2519.38,12.3616,31206.469015
2022-05-30 00:30:00,2521.64,2525.92,2521.64,2523.09,6.4099,16177.090845
2022-05-30 00:45:00,2524.6,2525.28,2519.68,2522.05,6.4725,16323.778735
2022-05-30 01:00:00,2522.26,2524.11,2516.67,2519.51,48.4672,122066.065802
2022-05-30 01:15:00,2519.5,2526.59,2518.76,2525.12,16.7368,42217.727046
2022-05-30 01:30:00,2527.0,2539.78,2524.83,2538.7,36.0837,91403.288838
2022-05-30 01:45:00,2538.28,2566.87,2538.28,2563.72,120.7574,308603.978698
2022-05-30 02:00:00,2565.71,2572.65,2556.56,2571.92,80.2111,205593.745866
2022-05-30 02:15:00,2571.79,2606.42,2568.14,2600.71,85.3563,220995.820754
2022-05-30 02:30:00,2600.13,2612.63,2600.13,2609.65,37.4255,97577.976786
2022-05-30 02:45:00,2609.52,2620.0,2602.77,2618.24,21.537,56208.041027
2022-05-30 03:00:00,2617.25,2617.53,2607.17,2611.01,22.4601,58644.29681
2022-05-30 03:15:00,2614.13,2622.11,2608.18,2608.59,16.352,42767.074244
2022-05-30 03:30:00,2608.88,2618.66,2607.86,2618.44,15.023,39264.511238
2022-05-30 03:45:00,2617.66,2623.92,2612.82,2623.65,16.3818,42917.197684
2022-05-30 04:00:00,2622.12,2631.03,2615.45,2617.53,24.4686,64110.337875
2022-05-30 04:15:00,2618.33,2624.29,2612.37,2613.78,21.978,57546.992344
2022-05-30 04:30:00,2613.87,2618.12,2612.71,2615.11,38.7218,101297.276576
2022-05-30 04:45:00,2615.11,2615.37,2602.34,2610.59,28.2197,73693.221557
2022-05-30 05:00:00,2609.8,2612.13,2606.11,2607.25,28.7745,75081.983237
2022-05-30 05:15:00,2609.81,2613.93,2607.63,2613.92,58.6869,153218.619254
2022-05-30 05:30:00,2614.09,2616.52,2609.72,2613.35,44.665,116712.026482
2022-05-30 05:45:00,2613.71,2635.0,2613.49,2626.66,61.9127,162359.06164
2022-05-30 06:00:00,2624.01,2640.5,2619.6,2639.66,74.0776,194436.256127
2022-05-30 06:15:00,2640.05,2646.36,2633.74,2642.99,37.6727,99452.137479
2022-05-30 06:30:00,2641.54,2663.97,2639.58,2641.93,78.347,207562.491911
2022-05-30 06:45:00,2642.19,2663.79,2642.19,2653.03,59.2928,157156.390537
2022-05-30 07:00:00,2654.17,2662.53,2649.13,2651.61,23.9788,63702.262011
2022-05-30 07:15:00,2652.66,2654.44,2644.17,2652.69,34.3181,90994.524408
2022-05-30 07:30:00,2653.02,2654.72,2648.92,2650.0,40.8556,108347.384152
2022-05-30 07:45:00,2648.68,2654.85,2647.31,2653.65,35.4737,94060.639108
2022-05-30 08:00:00,2653.75,2662.74,2652.16,2657.66,31.7968,84484.290527
2022-05-30 08:15:00,2657.87,2662.21,2647.86,2649.93,31.183,82850.840024
2022-05-30 08:30:00,2651.89,2661.15,2651.89,2656.95,39.5615,105169.034522
2022-05-30 08:45:00,2656.69,2656.69,2650.0,2650.0,31.9716,84811.722664
2022-05-30 09:00:00,2649.29,2653.97,2647.77,2652.64,22.3746,59324.636571
2022-05-30 09:15:00,2652.26,2654.68,2640.9,2641.87,27.4465,72727.772642
2022-05-30 09:30:00,2642.73,2651.05,2639.86,2649.39,15.4259,40825.986696
2022-05-30 09:45:00,2649.4,2650.89,2642.84,2646.25,27.8242,73643.103569
2022-05-30 10:00:00,2646.65,2650.55,2645.77,2647.76,25.811,68345.908119
2022-05-30 10:15:00,2648.58,2653.74,2633.14,2639.12,33.6492,88957.773929
2022-05-30 10:30:00,2639.73,2644.81,2636.62,2641.9,18.2465,48214.229651
2022-05-30 10:45:00,2642.04,2643.46,2633.21,2640.02,22.745,59988.325416
2022-05-30 11:00:00,2638.68,2641.14,2635.12,2636.46,15.4591,40786.672136
2022-05-30 11:15:00,2636.46,2642.3,2634.88,2642.17,23.8518,62936.873352
2022-05-30 11:30:00,2641.49,2654.29,2639.29,2652.94,24.195,64013.067524
2022-05-30 11:45:00,2651.46,2652.99,2648.38,2651.98,8.5742,22731.445365
2022-05-30 12:00:00,2650.01,2650.01,2642.29,2646.55,10.8049,28589.565688
2022-05-30 12:15:00,2647.05,2651.11,2643.53,2651.11,13.0545,34558.780315
2022-05-30 12:30:00,2648.48,2664.03,2617.31,2617.31,37.0976,97804.504804
2022-05-30 12:45:00,2621.77,2626.73,2608.88,2619.23,15.3402,40150.237826
2022-05-30 13:00:00,2620.77,2639.85,2620.77,2631.39,38.5297,101191.088921
2022-05-30 13:15:00,2632.58,2636.1,2616.44,2616.44,8.6962,22837.332566
2022-05-30 13:30:00,2617.43,2621.38,2611.5,2617.71,10.1918,26680.073149
2022-05-30 13:45:00,2616.69,2625.93,2615.78,2622.02,11.4942,30106.520272
2022-05-30 14:00:00,2621.23,2633.0,2620.32,2633.0,12.4383,32672.707462
2022-05-30 14:15:00,2632.71,2672.89,2630.0,2655.31,19.3915,51395.900678
2022-05-30 14:30:00,2652.7,2671.67,2652.7,2667.25,5.3154,14169.942753
2022-05-30 14:45:00,2667.84,2670.36,2636.0,2638.23,10.5931,28110.308608
2022-05-30 15:00:00,2637.3,2645.76,2633.83,2636.13,26.6794,70394.344534
2022-05-30 15:15:00,2635.37,2650.41,2635.11,2647.8,9.3725,24793.927576
2022-05-30 15:30:00,2644.6,2654.01,2637.73,2652.78,13.7607,36438.884845
2022-05-30 15:45:00,2652.79,2657.67,2642.93,2652.61,12.8154,33982.023931
2022-05-30 16:00:00,2654.44,2662.0,2652.71,2658.86,12.5172,33265.34676
2022-05-30 16:15:00,2657.56,2660.88,2650.0,2656.22,7.2257,19213.949567
2022-05-30 16:30:00,2657.03,2668.1,2655.1,2664.51,6.2132,16533.611758
2022-05-30 16:45:00,2664.18,2671.43,2655.91,2667.93,3.7874,10087.131806
2022-05-30 17:00:00,2668.06,2686.26,2659.99,2666.22,15.5861,41696.746946
2022-05-30 17:15:00,2665.87,2672.8,2659.83,2672.05,7.9872,21295.895784
2022-05-30 17:30:00,2672.75,2686.54,2672.75,2683.34,15.9703,42833.189697
2022-05-30 17:45:00,2683.21,2684.98,2678.26,2684.17,8.5664,22966.021462
2022-05-30 18:00:00,2683.45,2686.56,2675.23,2676.91,5.7222,15354.992464
2022-05-30 18:15:00,2676.51,2677.18,2674.09,2675.31,2.5726,6883.875496
2022-05-30 18:30:00,2674.22,2674.22,2668.39,2671.8,3.262,8713.548155
2022-05-30 18:45:00,2671.5,2671.84,2665.59,2671.84,5.1559,13760.23846
2022-05-30 19:00:00,2672.15,2672.83,2667.71,2668.72,1.4548,3883.250074
2022-05-30 19:15:00,2668.71,2682.02,2666.84,2678.88,12.1956,32600.891166
2022-05-30 19:30:00,2679.04,2680.1,2677.24,2679.93,6.2975,16875.361452
2022-05-30 19:45:00,2676.46,2685.61,2671.37,2674.09,10.9449,29292.132403
2022-05-30 20:00:00,2671.56,2671.56,2657.07,2664.63,7.5874,20218.153987
2022-05-30 20:15:00,2663.68,2683.53,2658.77,2679.02,20.5524,54869.622152
2022-05-30 20:30:00,2679.0,2717.04,2679.0,2705.7,39.9223,107782.386019
2022-05-30 20:45:00,2700.0,2709.27,2687.81,2703.53,26.8655,72506.670417
2022-05-30 21:00:00,2703.43,2715.09,2692.62,2713.99,18.7779,50852.22702
2022-05-30 21:15:00,2716.08,2734.9,2708.29,2726.66,36.7209,99800.445851
2022-05-30 21:30:00,2727.57,2775.0,2727.57,2754.06,113.5611,313479.039001
2022-05-30 21:45:00,2752.27,2760.0,2742.35,2747.56,12.9787,35654.433521
2022-05-30 22:00:00,2746.19,2767.22,2745.43,2765.23,13.9041,38279.347446
2022-05-30 22:15:00,2764.81,2773.77,2757.21,2764.03,28.4074,78496.952709
2022-05-30 22:30:00,2761.57,2769.5,2748.28,2764.84,24.9443,68778.600954
2022-05-30 22:45:00,2764.75,2776.61,2757.16,2773.71,17.7873,49226.6664
2022-05-30 23:00:00,2774.13,2779.0,2768.27,2778.68,19.9221,55257.676553
2022-05-30 23:15:00,2777.98,2795.95,2760.0,2792.71,29.9438,83361.692994
2022-05-30 23:30:00,2794.01,2794.91,2778.34,2781.33,21.8771,60943.490942
2022-05-30 23:45:00,2780.54,2780.54,2750.0,2772.81,22.6646,62788.552958
2022-05-31 00:00:00,2772.82,2780.39,2767.29,2775.8,40.5126,112319.422943
2022-05-31 00:15:00,2777.18,2800.0,2770.11,2771.3,67.8362,188866.835471
2022-05-31 00:30:00,2771.25,2772.54,2761.33,2770.55,18.8407,52135.219565
2022-05-31 00:45:00,2769.75,2773.17,2763.63,2766.28,20.4913,56723.222177
2022-05-31 01:00:00,2767.81,2777.9,2756.53,2774.58,32.2643,89286.864428
2022-05-31 01:15:00,2774.39,2776.92,2770.21,2774.95,19.5766,54293.261781
2022-05-31 01:30:00,2775.24,2775.35,2764.34,2772.71,27.8792,77214.546502
2022-05-31 01:45:00,2771.14,2776.62,2756.0,2762.92,61.1296,169083.099424
2022-05-31 02:00:00,2762.47,2765.19,2760.38,2763.75,58.982,162959.496244
2022-05-31 02:15:00,2763.11,2771.63,2759.37,2771.54,38.6087,106789.214709
2022-05-31 02:30:00,2771.64,2775.19,2764.43,2775.19,15.3704,42564.630385
2022-05-31 02:45:00,2772.33,2773.63,2768.58,2771.97,18.3649,50897.246651
2022-05-31 03:00:00,2774.69,2781.55,2772.7,2778.64,9.5984,26663.995273
2022-05-31 03:15:00,2779.81,2786.66,2775.0,2786.66,21.8731,60842.804725
2022-05-31 03:30:00,2786.65,2786.65,2772.39,2775.43,9.1956,25567.676642
2022-05-31 03:45:00,2771.24,2773.71,2765.02,2769.92,17.3701,48086.477387
2022-05-31 04:00:00,2769.22,2783.35,2768.88,2774.18,12.9112,35841.150356
2022-05-31 04:15:00,2773.35,2777.3,2765.0,2777.0,10.5849,29330.361023
2022-05-31 04:30:00,2776.82,2776.82,2772.27,2775.69,9.427,26154.757783
2022-05-31 04:45:00,2775.12,2778.03,2761.62,2762.43,31.5182,87329.665174
2022-05-31 05:00:00,2761.94,2766.29,2759.87,2759.87,29.4096,81242.138099
2022-05-31 05:15:00,2760.33,2763.54,2751.76,2755.51,29.7903,82186.301775
2022-05-31 05:30:00,2755.34,2762.29,2755.34,2761.26,19.287,53216.074941
2022-05-31 05:45:00,2762.15,2762.93,2750.0,2751.53,15.4173,42484.026069
2022-05-31 06:00:00,2751.18,2756.19,2749.4,2752.06,12.4703,34336.94216
2022-05-31 06:15:00,2750.2,2752.74,2739.84,2744.65,19.2796,52937.218996
2022-05-31 06:30:00,2741.85,2753.6,2732.52,2738.8,55.0943,151024.403319
2022-05-31 06:45:00,2738.01,2740.85,2722.87,2739.84,34.8686,95413.04446
2022-05-31 07:00:00,2739.42,2746.66,2732.75,2740.38,46.6073,127610.009264
2022-05-31 07:15:00,2741.54,2746.66,2740.0,2744.26,50.9636,139834.589425
2022-05-31 07:30:00,2744.7,2748.76,2739.61,2746.36,29.3254,80432.000055
2022-05-31 07:45:00,2746.85,2749.0,2740.01,2744.35,26.9323,73950.273329
2022-05-31 08:00:00,2740.13,2745.78,2736.13,2742.03,28.1204,77037.512003
2022-05-31 08:15:00,2742.19,2748.9,2738.16,2741.36,47.4469,130125.272794
2022-05-31 08:30:00,2740.04,2742.55,2737.58,2741.15,6.612,18121.733586
2022-05-31 08:45:00,2741.07,2742.75,2739.09,2741.5,6.6453,18211.555759
